,id,name,other_information,permalink,rectype
7,280204,SOLUS OPPORTUNITIES FUND 4 LP,No 13F filings,solus-opportunities-fund-4-lp,filer
7,281132,JASPERS THOMAS M,No 13F filings,jaspers-thomas-m,filer
7,285221,"BNY Alcentra Group Holdings, Inc.",No 13F filings,bny-alcentra-group-holdings-inc,filer
7,285504,CHILTON MICHAEL,No 13F filings,chilton-michael,filer
7,28777,OLDHAM LARRY,No 13F filings,oldham-larry,filer
7,288287,"PARALLAX HOLDINGS, LLC",No 13F filings,parallax-holdings-llc,filer
7,289160,ROTELLA ACROSPIRE LLC,No 13F filings,rotella-acrospire-llc,filer
7,292788,"MAGNOLIA WEDGE FUND, LP",No 13F filings,magnolia-wedge-fund-lp,filer
7,292818,"JCR COMMERCIAL REAL ESTATE FINANCE FUND IIIB, L.P.",No 13F filings,jcr-commercial-real-estate-finance-fund-iiib-lp,filer
7,29845,DUNN KEVIN,No 13F filings,dunn-kevin,filer
7,299159,RAMIUS ARCHVIEW CREDIT & DISTRESSED FEEDER FUND,No 13F filings,ramius-archview-event-credit-feeder-fund,filer
7,299618,GREATHOUSE BRAD,No 13F filings,greathouse-brad,filer
7,299,Northern Trust Corp ,NTRS ,ntrs,stock
7,300375,"MIDOCEAN PARTNERS III-P, L.P.",No 13F filings,midocean-partners-iii-p-lp,filer
7,3003,TWIN CAPITAL MANAGEMENT INC,Last 13F Filed on 2015-09-30,twin-capital-management-inc,filer
7,302205,FORTRESS EJF2 LLC,No 13F filings,fortress-ejf2-llc,filer
7,32410,CARLSON F PAUL,No 13F filings,carlson-f-paul,filer
7,3265,MONARCH CAPITAL MANAGEMENT INC/,Last 13F Filed on 2015-09-30,monarch-capital-management-inc,filer
7,33137,FIRST BANCORP,No 13F filings,first-bancorp-pr,filer
7,33372,Neuberger Berman Partners Inv,NPRTX ,nprtx,stock
7,34218,Parker Herbert K,No 13F filings,parker-herbert-k,filer
7,40419,PETERS SCOTT,No 13F filings,peters-scott,filer
7,4041,Landauer Inc,LDR ,ldr,stock
7,40679,HALL PHOENIX/INWOOD LTD,No 13F filings,hall-phoenix-inwood-ltd,filer
7,4069,RAIT Investment Trust,RAS ,ras,stock
7,49740,PAULSON ERIC H,No 13F filings,paulson-eric-h,filer
7,51649,HENDERSON CHRISTOPHER J,No 13F filings,henderson-christopher-j,filer
7,54705,"GUGGENHEIM FUNDS DISTRIBUTORS, LLC",No 13F filings,claymore-securities-inc,filer
7,55035,AMIN JANAK M,No 13F filings,amin-janak-m,filer
7,58440,Foresti Ronaldo M,No 13F filings,foresti-ronaldo-m,filer
7,60179,Global Ship Lease Inc,GSL ,gsl,stock
7,61332,GLAZER AVRAM A,No 13F filings,glazer-avram-a,filer
7,6287,Independence Holding Co,IHC ,ihc,stock
7,63702,HYUN PARK,No 13F filings,park-hyun-joyce,filer
7,64714,QUINN FRANCIS D,No 13F filings,quinn-francis-d,filer
7,6499,First Commonwealth Financial Corp ,FCF ,fcf,stock
7,68370,CUNNINGHAM MASTON N,No 13F filings,cunningham-maston-n,filer
7,68736,Vertical Computer Systems Inc,VCSY ,vcsy,stock
7,7057,CITI Trends Inc,CTRN ,ctrn,stock
7,71644,HAWTHORNE DAVID E.,No 13F filings,hawthorne-david-e,filer
7,73640,"BLUE CALYPSO, INC.",No 13F filings,jj-amp-r-ventures-inc,filer
7,740,Western Refining Inc ,WNR ,wnr,stock
7,74707,ProShares Ultra Silver ETF,AGQ ,agq,stock
7,77510,"OPUS POINT PARTNERS, LLC",No 13F filings,opus-point-partners-llc,filer
7,77567,WEISSMAN HOWARD J,No 13F filings,weissman-howard-j,filer
7,78617,ING CLARION INVESTORS LLC,No 13F filings,ing-clarion-investors-llc,filer
7,79283,MARKET VECTORS ETF TRUST,No 13F filings,market-vectors-etf-trust,filer
7,79441,POLYGON INVESTMENT PARTNERS LP,Last 13F Filed on 2005-06-30,polygon-investment-partners-lp,filer
7,79586,WESTPORT INNOVATIONS INC,No 13F filings,westport-innovations-inc,filer
7,79630,"Nomura America Finance, LLC",No 13F filings,nomura-america-finance-llc,filer
7,79848,Anchorage International Holdings Corp.,No 13F filings,republik-media-amp-entertainment-ltd,filer
7,81778,PIMCO ETF TRUST,No 13F filings,pimco-etf-trust,filer
7,84104,HIGHBRIDGE STATISTICAL OPPORTUNITIES FUND L P,No 13F filings,highbridge-statistical-opportunities-fund-l-p,filer
7,87327,MARSHALL HAROLD D,No 13F filings,marshall-harold-d,filer
7,87890,"SKYBRIDGE CAPITAL PARTNERS III, L.P.",No 13F filings,skybridge-capital-partners-iii-l-p,filer
7,8854,FIRST MERCHANTS CORP,Last 13F Filed on 2015-09-30,first-merchants-corp,filer
7,9112,RadNet Inc,RDNT ,rdnt,stock
7,93899,VOYA INVESTMENT MANAGEMENT LLC,Last 13F Filed on 2015-09-30,ing-investment-management-llc,filer
7,94742,"PASSPORT VENTURES, LLC",No 13F filings,passport-ventures-llc,filer
7,95045,SANDLER ALAN J,No 13F filings,sandler-alan-j,filer
7,9550,Monarch Bank (Chesapeake VA),MNRK ,mnrk,stock
7,96060,"BEACHMINT, INC.",No 13F filings,beachmint-inc,filer
7,97174,WELLINGTON TRUST COMPANY N A,No 13F filings,wellington-trust-company-n-a,filer
7,98695,"CBRE Global Investors, LLC",No 13F filings,cb-richard-ellis-investors-llc,filer
7,99127,TILDEN PARK INVESTMENT FUND LP,No 13F filings,tilden-park-investment-fund-lp,filer
8,102720,CRESCENDO INVESTMENTS III LLC,No 13F filings,crescendo-investments-iii-llc,filer
8,10594,PIMCO Total Return Admin,PTRAX ,ptrax,stock
8,106294,"CPM WOLVERINE PROCTOR, LLC",No 13F filings,cpm-wolverine-proctor-llc,filer
8,106503,INVESTCORP SILVERBACK ARBITRAGE MASTER FUND LTD,No 13F filings,investcorp-silverback-arbitrage-master-fund-ltd,filer
8,107862,FOREVER ENTERPRISES,FVEN ,fven,stock
8,108468,"ACADIAN ADR FUND, LLC",No 13F filings,acadian-adr-fund-llc,filer
8,109109,"Glenhill Capital Overseas Master Fund, L.P.",No 13F filings,glenhill-capital-overseas-master-fund-l-p,filer
8,110717,PANORAMA SEPARATE ACCOUNT,No 13F filings,panorama-separate-account,filer
8,111531,"J. ALDEN ASSOCIATES, INC.",No 13F filings,j-alden-associates-inc,filer
8,111804,Brookfield Residential Properties LP,BRP ,brp-2,stock
8,112654,Russell Low P/E ETF,LWPEL ,lwpe,stock
8,115217,"WATERSHED CAPITAL INSTITUTIONAL PARTNERS II, L.P.",No 13F filings,watershed-capital-institutional-partners-ii-l-p,filer
8,115523,HALCYON ACCESS LLC,No 13F filings,halcyon-access-llc,filer
8,115622,CONVERTED ORGANICS,COIN.OB ,coin-ob,stock
8,115796,JGB CAPITAL L.P.,No 13F filings,jgb-capital-l-p,filer
8,116724,GLENVIEW CAPITAL OPPORTUNITY FUND LP,No 13F filings,glenview-capital-opportunity-fund-lp,filer
8,117222,RESERVOIR MINERALS INC ORD,RVRLF ,rvrlf,stock
8,117237,"TRIAN PARTNERS II, LTD.",No 13F filings,trian-partners-ii-ltd,filer
8,117340,"GOLDENTREE CREDIT OPPORTUNITIES, LTD.",No 13F filings,goldentree-credit-opportunities-ltd,filer
8,117595,RAM Holdings Ltd ,RAMRD.PK ,ramrd-pk,stock
8,118007,RADIUS HEALTH,RDUS ,rdhe,stock
8,118538,OPUS FUND LLC,No 13F filings,opus-fund-llc,filer
8,120360,OPUS MAGNUM AMERIS INC NEW,TIGID ,tigid,stock
8,122704,Hawthorne Joel L.,No 13F filings,hawthorne-joel-l,filer
8,129150,Palo Alto Networks Inc,PANW ,panw,stock
8,130525,"ARROWPOINT FUNDAMENTAL OPPORTUNITY FUND, LTD.",No 13F filings,arrowpoint-fundamental-opportunity-fund-ltd,filer
8,13159,"PHYSICIANS FORMULA HOLDINGS, INC.",No 13F filings,physicians-formula-holdings-inc,filer
8,131601,Conn Corey N,No 13F filings,conn-corey-n,filer
8,131818,PEACE MARK HOLDINGS LTD SHS ,PCMHF ,pcmhf,stock
8,134128,"WHITEBOX L/S EQUITY FUND, L.P.",No 13F filings,whitebox-l-s-equity-fund-l-p,filer
8,13441,GSI Technology,GSIT ,gsit,stock
8,135396,TERRA INVENTIONS CORP COMMON,LIMOD ,limod-2,stock
8,139237,TALISMAN HOLDINGS INC NEW,TMHO ,tmho,stock
8,143796,"DIALECTIC ANTITHESIS OPPORTUNITIES FUND II, LP",No 13F filings,dialectic-antithesis-opportunities-fund-ii-lp,filer
8,14426,Neuberger Berman International Inv,NBISX ,nbisx,stock
8,145356,ZAIS Financial Corp.,No 13F filings,zais-financial-corp,filer
8,148254,"WESTPORT CAPITAL MARKETS, LLC",No 13F filings,westport-capital-markets-llc,filer
8,150230,"BAYVIEW MSR OPPORTUNITY DOMESTIC, L.P.",No 13F filings,bayview-msr-opportunity-domestic-l-p,filer
8,150597,"PHOENIX PROJECT CINCINNATI, LLC",No 13F filings,phoenix-project-cincinnati-llc,filer
8,152481,"Sanborn Resources, Ltd.",No 13F filings,universal-tech-corp,filer
8,153410,"HEDGEFORUM VISIUM, LLC",No 13F filings,hedgeforum-visium-llc,filer
8,15452,GEMMILL ELIZABETH H,No 13F filings,gemmill-elizabeth-h,filer
8,15520,Henderson Frederick A.,No 13F filings,henderson-frederick-a,filer
8,155406,TREMBLANT LONG FUND LP,No 13F filings,tremblant-global-growth-lp,filer
8,158930,MAGNOLIA PETROLEUM PLC,No 13F filings,magnolia-petroleum-plc,filer
8,159757,PENTWATER MERGER ARBITRAGE FUND LLC,No 13F filings,pentwater-merger-arbitrage-fund-llc,filer
8,160142,CUMULUS MEDIA PARTNERS LLC,No 13F filings,cumulus-media-partners-llc,filer
8,161974,Independence Realty Trust Inc,IRT ,irt,stock
8,162567,BLACKROCK INTERNATIONAL I,MAILX ,mailx,stock
8,163225,TARHEEL BILLBOARD INC COMMON,THEE ,thee-2,stock
8,165230,CAIRN ENERGY PLC,No 13F filings,cairn-energy-plc,filer
8,166064,PINECREST INVESTMNT,PNCR ,pncr-2,stock
8,166164,STARWOOD VACATION OWNERSHIP INC,No 13F filings,starwood-vacation-ownership-inc,filer
8,168878,Marlowe Hldgs,SLSKF ,slskf,stock
8,169281,LINDEN LEE,No 13F filings,linden-lee,filer
8,169624,"GREYWOLF CLO CREDIT FUND OFFSHORE IA, LTD.",No 13F filings,greywolf-clo-credit-erisa-fund-i-ltd,filer
8,170410,"MASTERSAVE, LLC",No 13F filings,mastersave-llc,filer
8,171944,Montana Mills Bread Co ,MMX ,mmx,stock
8,172328,MIDOCEAN CREDIT OPPORTUNITY FUND LP,No 13F filings,midocean-credit-opportunity-fund-lp,filer
8,172873,Great Atlantic R,PRZCD ,przcd,stock
8,173626,BITCOIN COLLECT INC COM STK ,BTCC ,btcc-2,stock
8,174267,"BEACH.COM, INC.",No 13F filings,beachcom-inc,filer
8,175063,BHARTI AIRTEL LTD ADR UNSPONSORED,BHRQY ,bhrqy,stock
8,176711,HM ZWEIG-DIMENNA PARTNERS LLC,No 13F filings,hm-zweig-dimenna-partners-llc,filer
8,177698,Weisse Robin L.,No 13F filings,weisse-robin-l,filer
8,181367,TILDEN PARK OFFSHORE INVESTMENT FUND LTD,No 13F filings,tilden-park-offshore-investment-fund-ltd,filer
8,184217,J P MORGAN-CHINA UNICOM EC1612C,15704-HKEX ,15704-hkex,stock
8,188192,"GOTHAM TECH LABS, INC.",No 13F filings,gotham-tech-labs-inc,filer
8,190738,ELLINGTON RESIDENTIAL MORTGAGE REIT,No 13F filings,ellington-residential-mortgage-reit,filer
8,191274,GREEN MTN MERGER INC COM NEW,GMTU ,gmtud,stock
8,191587,ROTELLA MOLINERO MULTISTRAT FUND LLC - STANDARD SERIES,No 13F filings,rotella-molinero-multistrat-fund-llc-standard-series,filer
8,192130,Fulcrum Utility Services Ltd,FCRM.L ,fcrml,stock
8,192253,LYXOR/MKP GLOBAL FUND LTD,No 13F filings,lyxormkp-global-fund-ltd,filer
8,192691,GRANITE-XL SPECIALIZED LP,No 13F filings,granite-xl-specialized-lp,filer
8,194469,ROUNDY JAMES C,No 13F filings,roundy-james-c,filer
8,195026,FT 4006,No 13F filings,ft-4006,filer
8,197246,"NFI INCOME STRATEGIES FUND, L.P.",No 13F filings,nfi-income-strategies-fund-lp,filer
8,197640,HARVEST EXCHANGE CORP.,No 13F filings,harvest-exchange-corp,filer
8,199611,BERGEN PROJECTS LLC,No 13F filings,bergen-projects-llc,filer
8,201198,"PARALLAX ENTERPRISES, LLC",No 13F filings,parallax-enterprises-llc,filer
8,201446,WDE EMERALD HOLDINGS LLC,No 13F filings,wde-emerald-holdings-llc,filer
8,202001,"CBRE PARTNER, INC.",No 13F filings,cbre-partner-inc,filer
8,206417,"VARDE FUND XI (C), L.P.",No 13F filings,varde-fund-xi-c-lp,filer
8,206806,DIFEO HYUNDAI PARTNERSHIP,No 13F filings,difeo-hyundai-partnership,filer
8,207375,Starboard Value R LP,No 13F filings,starboard-value-r-lp,filer
8,208751,SEER CAPITAL OPPORTUNITIES FUND I TRUST I,No 13F filings,seer-capital-opportunities-fund-i-trust-i,filer
8,210423,U.S. COMMONWEALTH LIFE A.I.,No 13F filings,us-commonwealth-life-ai,filer
8,211880,PROVIDENCE EQUITY PARTNERS VI- A L P,No 13F filings,providence-equity-partners-vi-a-l-p,filer
8,211,Boston Properties Inc ,BXP ,bxp,stock
8,214259,SANDLER MARION O,No 13F filings,sandler-marion-o,filer
8,214573,"CVCA, LLC",No 13F filings,j-p-morgan-partners-sbic-llc,filer
8,21499,YORK DAVID L,No 13F filings,york-david-l,filer
8,220280,ACQUA WELLINGTON OPPORTUNITY I LTD,No 13F filings,acqua-wellington-opportunity-i-ltd,filer
8,226236,"ANCHORAGE MTR FUND, L.P.",No 13F filings,anchorage-mtr-fund-lp,filer
